data//train\1769_blur2.jpg,data//train\1769_blur2.png
data//train\1518_rotate_4.jpg,data//train\1518_rotate_4.png
data//train\2473_blur3.jpg,data//train\2473_blur3.png
data//train\2854_rotate_0.jpg,data//train\2854_rotate_0.png
data//train\1169_flipver.jpg,data//train\1169_flipver.png
data//train\3885_blur2.jpg,data//train\3885_blur2.png
data//train\2002_noise.jpg,data//train\2002_noise.png
data//train\2444_rotate_0.jpg,data//train\2444_rotate_0.png
data//train\831_rotate_0.jpg,data//train\831_rotate_0.png
data//train\3927.jpg,data//train\3927.png
data//train\2534_flipver.jpg,data//train\2534_flipver.png
data//train\392_blur2.jpg,data//train\392_blur2.png
data//train\3622_flipbor.jpg,data//train\3622_flipbor.png
data//train\2825.jpg,data//train\2825.png
data//train\3244_flipver.jpg,data//train\3244_flipver.png
data//train\3246_blur3.jpg,data//train\3246_blur3.png
data//train\2992_blur3.jpg,data//train\2992_blur3.png
data//train\1846_rotate_4.jpg,data//train\1846_rotate_4.png
data//train\1696_blur3.jpg,data//train\1696_blur3.png
data//train\3923_flipver.jpg,data//train\3923_flipver.png
data//train\2048_noise.jpg,data//train\2048_noise.png
data//train\716_rotate_1.jpg,data//train\716_rotate_1.png
data//train\4020_rotate_1.jpg,data//train\4020_rotate_1.png
data//train\1952_blur2.jpg,data//train\1952_blur2.png
data//train\2263_flipver.jpg,data//train\2263_flipver.png
data//train\2590_rotate_2.jpg,data//train\2590_rotate_2.png
data//train\3803_rotate_1.jpg,data//train\3803_rotate_1.png
data//train\2991_rotate_2.jpg,data//train\2991_rotate_2.png
data//train\3428_blur3.jpg,data//train\3428_blur3.png
data//train\1091_rotate_1.jpg,data//train\1091_rotate_1.png
data//train\795_flipver.jpg,data//train\795_flipver.png
data//train\3628_blur3.jpg,data//train\3628_blur3.png
data//train\3988_flipver.jpg,data//train\3988_flipver.png
data//train\2734_rotate_0.jpg,data//train\2734_rotate_0.png
data//train\1688_flipbor.jpg,data//train\1688_flipbor.png
data//train\2781.jpg,data//train\2781.png
data//train\2494_rotate_2.jpg,data//train\2494_rotate_2.png
data//train\2237_flipver.jpg,data//train\2237_flipver.png
data//train\1294_rotate_4.jpg,data//train\1294_rotate_4.png
data//train\316_noise.jpg,data//train\316_noise.png
data//train\2788_flipver.jpg,data//train\2788_flipver.png
data//train\727_rotate_1.jpg,data//train\727_rotate_1.png
data//train\953_rotate_0.jpg,data//train\953_rotate_0.png
data//train\840_flipver.jpg,data//train\840_flipver.png
data//train\3685_noise.jpg,data//train\3685_noise.png
data//train\988_blur3.jpg,data//train\988_blur3.png
data//train\4028_rotate_2.jpg,data//train\4028_rotate_2.png
data//train\3018_rotate_4.jpg,data//train\3018_rotate_4.png
data//train\2638_rotate_4.jpg,data//train\2638_rotate_4.png
data//train\293_rotate_2.jpg,data//train\293_rotate_2.png
data//train\3579_blur2.jpg,data//train\3579_blur2.png
data//train\1308_blur2.jpg,data//train\1308_blur2.png
data//train\2590_blur2.jpg,data//train\2590_blur2.png
data//train\2179_flipbor.jpg,data//train\2179_flipbor.png
data//train\4061_blur3.jpg,data//train\4061_blur3.png
data//train\3299_rotate_2.jpg,data//train\3299_rotate_2.png
data//train\590_rotate_1.jpg,data//train\590_rotate_1.png
data//train\1500_flipbor.jpg,data//train\1500_flipbor.png
data//train\1307_rotate_0.jpg,data//train\1307_rotate_0.png
data//train\3107_rotate_1.jpg,data//train\3107_rotate_1.png
data//train\499_blur3.jpg,data//train\499_blur3.png
data//train\2964_rotate_1.jpg,data//train\2964_rotate_1.png
data//train\68_rotate_2.jpg,data//train\68_rotate_2.png
data//train\80_blur2.jpg,data//train\80_blur2.png
data//train\2097.jpg,data//train\2097.png
data//train\3581_rotate_2.jpg,data//train\3581_rotate_2.png
data//train\1238_rotate_2.jpg,data//train\1238_rotate_2.png
data//train\323_noise.jpg,data//train\323_noise.png
data//train\1440_rotate_1.jpg,data//train\1440_rotate_1.png
data//train\442_rotate_1.jpg,data//train\442_rotate_1.png
data//train\2029_noise.jpg,data//train\2029_noise.png
data//train\2493_flipbor.jpg,data//train\2493_flipbor.png
data//train\3272_rotate_1.jpg,data//train\3272_rotate_1.png
data//train\2917_rotate_2.jpg,data//train\2917_rotate_2.png
data//train\3179_rotate_0.jpg,data//train\3179_rotate_0.png
data//train\1428_rotate_1.jpg,data//train\1428_rotate_1.png
data//train\446_rotate_0.jpg,data//train\446_rotate_0.png
data//train\1892_noise.jpg,data//train\1892_noise.png
data//train\2308.jpg,data//train\2308.png
data//train\2990.jpg,data//train\2990.png
data//train\3187_rotate_2.jpg,data//train\3187_rotate_2.png
data//train\714_noise.jpg,data//train\714_noise.png
data//train\1497.jpg,data//train\1497.png
data//train\2187_rotate_4.jpg,data//train\2187_rotate_4.png
data//train\181_rotate_2.jpg,data//train\181_rotate_2.png
data//train\2192_blur2.jpg,data//train\2192_blur2.png
data//train\3976_rotate_4.jpg,data//train\3976_rotate_4.png
data//train\2801_flipbor.jpg,data//train\2801_flipbor.png
data//train\393_rotate_3.jpg,data//train\393_rotate_3.png
data//train\2745_rotate_3.jpg,data//train\2745_rotate_3.png
data//train\3872_rotate_4.jpg,data//train\3872_rotate_4.png
data//train\164_rotate_2.jpg,data//train\164_rotate_2.png
data//train\210_noise.jpg,data//train\210_noise.png
data//train\2337_blur2.jpg,data//train\2337_blur2.png
data//train\1453.jpg,data//train\1453.png
data//train\1170_flipbor.jpg,data//train\1170_flipbor.png
data//train\731_blur2.jpg,data//train\731_blur2.png
data//train\646.jpg,data//train\646.png
data//train\275_flipbor.jpg,data//train\275_flipbor.png
data//train\1933_rotate_0.jpg,data//train\1933_rotate_0.png
data//train\203_flipver.jpg,data//train\203_flipver.png
data//train\2925_blur3.jpg,data//train\2925_blur3.png
data//train\865_blur2.jpg,data//train\865_blur2.png
data//train\1102_flipbor.jpg,data//train\1102_flipbor.png
data//train\1904_blur2.jpg,data//train\1904_blur2.png
data//train\2833_rotate_3.jpg,data//train\2833_rotate_3.png
data//train\96.jpg,data//train\96.png
data//train\2185_flipver.jpg,data//train\2185_flipver.png
data//train\3450_flipver.jpg,data//train\3450_flipver.png
data//train\2607_rotate_2.jpg,data//train\2607_rotate_2.png
data//train\3883_rotate_2.jpg,data//train\3883_rotate_2.png
data//train\3991_rotate_2.jpg,data//train\3991_rotate_2.png
data//train\707_blur3.jpg,data//train\707_blur3.png
data//train\1601_blur2.jpg,data//train\1601_blur2.png
data//train\244_blur3.jpg,data//train\244_blur3.png
data//train\385_noise.jpg,data//train\385_noise.png
data//train\2295_blur2.jpg,data//train\2295_blur2.png
data//train\399_flipver.jpg,data//train\399_flipver.png
data//train\1385_rotate_2.jpg,data//train\1385_rotate_2.png
data//train\2428_rotate_1.jpg,data//train\2428_rotate_1.png
data//train\2174_rotate_4.jpg,data//train\2174_rotate_4.png
data//train\1124_noise.jpg,data//train\1124_noise.png
data//train\2242.jpg,data//train\2242.png
data//train\367_flipbor.jpg,data//train\367_flipbor.png
data//train\284_noise.jpg,data//train\284_noise.png
data//train\409_flipver.jpg,data//train\409_flipver.png
data//train\2160_rotate_1.jpg,data//train\2160_rotate_1.png
data//train\2361_flipver.jpg,data//train\2361_flipver.png
data//train\115_rotate_2.jpg,data//train\115_rotate_2.png
data//train\2851_flipver.jpg,data//train\2851_flipver.png
data//train\455_rotate_3.jpg,data//train\455_rotate_3.png
data//train\3809_rotate_3.jpg,data//train\3809_rotate_3.png
data//train\2514_blur2.jpg,data//train\2514_blur2.png
data//train\3516_blur2.jpg,data//train\3516_blur2.png
data//train\2775.jpg,data//train\2775.png
data//train\337_rotate_2.jpg,data//train\337_rotate_2.png
data//train\1372_flipbor.jpg,data//train\1372_flipbor.png
data//train\309_rotate_4.jpg,data//train\309_rotate_4.png
data//train\1337_flipbor.jpg,data//train\1337_flipbor.png
data//train\2139_flipver.jpg,data//train\2139_flipver.png
data//train\3314_flipver.jpg,data//train\3314_flipver.png
data//train\3328_noise.jpg,data//train\3328_noise.png
data//train\664_rotate_0.jpg,data//train\664_rotate_0.png
data//train\2049_flipbor.jpg,data//train\2049_flipbor.png
data//train\2473_flipbor.jpg,data//train\2473_flipbor.png
data//train\1868.jpg,data//train\1868.png
data//train\486_rotate_1.jpg,data//train\486_rotate_1.png
data//train\2123_blur2.jpg,data//train\2123_blur2.png
data//train\3091_noise.jpg,data//train\3091_noise.png
data//train\312_flipver.jpg,data//train\312_flipver.png
data//train\274_noise.jpg,data//train\274_noise.png
data//train\1845_noise.jpg,data//train\1845_noise.png
data//train\1093_rotate_1.jpg,data//train\1093_rotate_1.png
data//train\1332_rotate_3.jpg,data//train\1332_rotate_3.png
data//train\1316_rotate_3.jpg,data//train\1316_rotate_3.png
data//train\1355_blur3.jpg,data//train\1355_blur3.png
data//train\1073_blur2.jpg,data//train\1073_blur2.png
data//train\2027_rotate_2.jpg,data//train\2027_rotate_2.png
data//train\2834.jpg,data//train\2834.png
data//train\1905_rotate_0.jpg,data//train\1905_rotate_0.png
data//train\195_flipver.jpg,data//train\195_flipver.png
data//train\2419_flipver.jpg,data//train\2419_flipver.png
data//train\622_rotate_1.jpg,data//train\622_rotate_1.png
data//train\1169_rotate_2.jpg,data//train\1169_rotate_2.png
data//train\3385_blur3.jpg,data//train\3385_blur3.png
data//train\952_flipbor.jpg,data//train\952_flipbor.png
data//train\3333_blur3.jpg,data//train\3333_blur3.png
data//train\1758_rotate_0.jpg,data//train\1758_rotate_0.png
data//train\3861_rotate_0.jpg,data//train\3861_rotate_0.png
data//train\1446_noise.jpg,data//train\1446_noise.png
data//train\326_flipver.jpg,data//train\326_flipver.png
data//train\2601_rotate_1.jpg,data//train\2601_rotate_1.png
data//train\1571_blur2.jpg,data//train\1571_blur2.png
data//train\3024_blur2.jpg,data//train\3024_blur2.png
data//train\3326_flipbor.jpg,data//train\3326_flipbor.png
data//train\799_noise.jpg,data//train\799_noise.png
data//train\3496_flipbor.jpg,data//train\3496_flipbor.png
data//train\3365_rotate_2.jpg,data//train\3365_rotate_2.png
data//train\2879_rotate_0.jpg,data//train\2879_rotate_0.png
data//train\178.jpg,data//train\178.png
data//train\1087_rotate_0.jpg,data//train\1087_rotate_0.png
data//train\3013_rotate_2.jpg,data//train\3013_rotate_2.png
data//train\1626_flipver.jpg,data//train\1626_flipver.png
data//train\2672_blur3.jpg,data//train\2672_blur3.png
data//train\258.jpg,data//train\258.png
data//train\56_rotate_2.jpg,data//train\56_rotate_2.png
data//train\88_rotate_2.jpg,data//train\88_rotate_2.png
data//train\2440_flipbor.jpg,data//train\2440_flipbor.png
data//train\699_rotate_0.jpg,data//train\699_rotate_0.png
data//train\2303_rotate_4.jpg,data//train\2303_rotate_4.png
data//train\731_blur3.jpg,data//train\731_blur3.png
data//train\1226_rotate_0.jpg,data//train\1226_rotate_0.png
data//train\2532.jpg,data//train\2532.png
data//train\3775_rotate_4.jpg,data//train\3775_rotate_4.png
data//train\54_rotate_2.jpg,data//train\54_rotate_2.png
data//train\1978_rotate_4.jpg,data//train\1978_rotate_4.png
data//train\3474_blur3.jpg,data//train\3474_blur3.png
data//train\582_flipbor.jpg,data//train\582_flipbor.png
data//train\774_rotate_4.jpg,data//train\774_rotate_4.png
data//train\2433_rotate_4.jpg,data//train\2433_rotate_4.png
data//train\542.jpg,data//train\542.png
data//train\445_rotate_2.jpg,data//train\445_rotate_2.png
data//train\2988_rotate_3.jpg,data//train\2988_rotate_3.png
data//train\598_rotate_1.jpg,data//train\598_rotate_1.png
data//train\2034_rotate_3.jpg,data//train\2034_rotate_3.png
data//train\1388_rotate_1.jpg,data//train\1388_rotate_1.png
data//train\999_rotate_3.jpg,data//train\999_rotate_3.png
data//train\1061_blur3.jpg,data//train\1061_blur3.png
data//train\3860_rotate_4.jpg,data//train\3860_rotate_4.png
data//train\644_flipbor.jpg,data//train\644_flipbor.png
data//train\3858_blur3.jpg,data//train\3858_blur3.png
data//train\2943_noise.jpg,data//train\2943_noise.png
data//train\3496_flipver.jpg,data//train\3496_flipver.png
data//train\307_rotate_0.jpg,data//train\307_rotate_0.png
data//train\2496_rotate_2.jpg,data//train\2496_rotate_2.png
data//train\2276_rotate_3.jpg,data//train\2276_rotate_3.png
data//train\1343_flipbor.jpg,data//train\1343_flipbor.png
data//train\3711_flipver.jpg,data//train\3711_flipver.png
data//train\628_rotate_3.jpg,data//train\628_rotate_3.png
data//train\2063_rotate_0.jpg,data//train\2063_rotate_0.png
data//train\1749_flipver.jpg,data//train\1749_flipver.png
data//train\2144_noise.jpg,data//train\2144_noise.png
data//train\2819.jpg,data//train\2819.png
data//train\445_rotate_3.jpg,data//train\445_rotate_3.png
data//train\2588_blur2.jpg,data//train\2588_blur2.png
data//train\3354_rotate_0.jpg,data//train\3354_rotate_0.png
data//train\3093_blur2.jpg,data//train\3093_blur2.png
data//train\3712_blur3.jpg,data//train\3712_blur3.png
data//train\1374_blur3.jpg,data//train\1374_blur3.png
data//train\2647_rotate_1.jpg,data//train\2647_rotate_1.png
data//train\1856_blur2.jpg,data//train\1856_blur2.png
data//train\3788_rotate_0.jpg,data//train\3788_rotate_0.png
data//train\256.jpg,data//train\256.png
data//train\3688_blur3.jpg,data//train\3688_blur3.png
data//train\4026_flipver.jpg,data//train\4026_flipver.png
data//train\1267_rotate_2.jpg,data//train\1267_rotate_2.png
data//train\3620_flipver.jpg,data//train\3620_flipver.png
data//train\984_blur3.jpg,data//train\984_blur3.png
data//train\2479_rotate_1.jpg,data//train\2479_rotate_1.png
data//train\2174_rotate_3.jpg,data//train\2174_rotate_3.png
data//train\107_rotate_2.jpg,data//train\107_rotate_2.png
data//train\1160_flipver.jpg,data//train\1160_flipver.png
data//train\3200_flipver.jpg,data//train\3200_flipver.png
data//train\430_rotate_2.jpg,data//train\430_rotate_2.png
data//train\424_rotate_1.jpg,data//train\424_rotate_1.png
data//train\356_flipbor.jpg,data//train\356_flipbor.png
data//train\1081_flipver.jpg,data//train\1081_flipver.png
data//train\2503_blur3.jpg,data//train\2503_blur3.png
data//train\3063_rotate_2.jpg,data//train\3063_rotate_2.png
data//train\1501_rotate_0.jpg,data//train\1501_rotate_0.png
data//train\3627_rotate_2.jpg,data//train\3627_rotate_2.png
data//train\1290.jpg,data//train\1290.png
data//train\3129_rotate_1.jpg,data//train\3129_rotate_1.png
data//train\2233_rotate_0.jpg,data//train\2233_rotate_0.png
data//train\17.jpg,data//train\17.png
data//train\2002_rotate_4.jpg,data//train\2002_rotate_4.png
data//train\627.jpg,data//train\627.png
data//train\1250_flipbor.jpg,data//train\1250_flipbor.png
data//train\3432_rotate_3.jpg,data//train\3432_rotate_3.png
data//train\81_blur2.jpg,data//train\81_blur2.png
data//train\2482_rotate_1.jpg,data//train\2482_rotate_1.png
data//train\3895_rotate_1.jpg,data//train\3895_rotate_1.png
data//train\2521_blur2.jpg,data//train\2521_blur2.png
data//train\319_rotate_1.jpg,data//train\319_rotate_1.png
data//train\3484.jpg,data//train\3484.png
data//train\631_blur2.jpg,data//train\631_blur2.png
data//train\2026_rotate_2.jpg,data//train\2026_rotate_2.png
data//train\2569_flipbor.jpg,data//train\2569_flipbor.png
data//train\2609_blur2.jpg,data//train\2609_blur2.png
data//train\995_noise.jpg,data//train\995_noise.png
data//train\2492_noise.jpg,data//train\2492_noise.png
data//train\3057_rotate_0.jpg,data//train\3057_rotate_0.png
data//train\3458_rotate_2.jpg,data//train\3458_rotate_2.png
data//train\3045_rotate_0.jpg,data//train\3045_rotate_0.png
data//train\3616_noise.jpg,data//train\3616_noise.png
data//train\318_blur2.jpg,data//train\318_blur2.png
data//train\3650_rotate_0.jpg,data//train\3650_rotate_0.png
data//train\1731_flipbor.jpg,data//train\1731_flipbor.png
data//train\3344_rotate_3.jpg,data//train\3344_rotate_3.png
data//train\2303_blur2.jpg,data//train\2303_blur2.png
data//train\2498_rotate_2.jpg,data//train\2498_rotate_2.png
data//train\1498_rotate_3.jpg,data//train\1498_rotate_3.png
data//train\2898_rotate_1.jpg,data//train\2898_rotate_1.png
data//train\1185_blur3.jpg,data//train\1185_blur3.png
data//train\3246_flipver.jpg,data//train\3246_flipver.png
data//train\2404_blur2.jpg,data//train\2404_blur2.png
data//train\1459_flipbor.jpg,data//train\1459_flipbor.png
data//train\1539_blur3.jpg,data//train\1539_blur3.png
data//train\3587_rotate_0.jpg,data//train\3587_rotate_0.png
data//train\2204_rotate_0.jpg,data//train\2204_rotate_0.png
data//train\2132_rotate_4.jpg,data//train\2132_rotate_4.png
data//train\684_rotate_3.jpg,data//train\684_rotate_3.png
data//train\2817.jpg,data//train\2817.png
data//train\272_noise.jpg,data//train\272_noise.png
data//train\295.jpg,data//train\295.png
data//train\957_blur2.jpg,data//train\957_blur2.png
data//train\298_rotate_2.jpg,data//train\298_rotate_2.png
data//train\656_rotate_1.jpg,data//train\656_rotate_1.png
data//train\880_rotate_0.jpg,data//train\880_rotate_0.png
data//train\3457_rotate_2.jpg,data//train\3457_rotate_2.png
data//train\3789_flipver.jpg,data//train\3789_flipver.png
data//train\2459_rotate_1.jpg,data//train\2459_rotate_1.png
data//train\1282_blur3.jpg,data//train\1282_blur3.png
data//train\1837_rotate_2.jpg,data//train\1837_rotate_2.png
data//train\1913_rotate_4.jpg,data//train\1913_rotate_4.png
data//train\1505_flipver.jpg,data//train\1505_flipver.png
data//train\1902_noise.jpg,data//train\1902_noise.png
data//train\2946_rotate_3.jpg,data//train\2946_rotate_3.png
data//train\1257_flipbor.jpg,data//train\1257_flipbor.png
data//train\2921_blur2.jpg,data//train\2921_blur2.png
data//train\3269_rotate_2.jpg,data//train\3269_rotate_2.png
data//train\3565.jpg,data//train\3565.png
data//train\1237_blur2.jpg,data//train\1237_blur2.png
data//train\2200_rotate_3.jpg,data//train\2200_rotate_3.png
data//train\3610_rotate_4.jpg,data//train\3610_rotate_4.png
data//train\125_flipver.jpg,data//train\125_flipver.png
data//train\89_rotate_0.jpg,data//train\89_rotate_0.png
data//train\862.jpg,data//train\862.png
data//train\262_flipbor.jpg,data//train\262_flipbor.png
data//train\303_rotate_0.jpg,data//train\303_rotate_0.png
data//train\1774_rotate_2.jpg,data//train\1774_rotate_2.png
data//train\2899_rotate_3.jpg,data//train\2899_rotate_3.png
data//train\3941_rotate_1.jpg,data//train\3941_rotate_1.png
data//train\2925_noise.jpg,data//train\2925_noise.png
data//train\3571_rotate_3.jpg,data//train\3571_rotate_3.png
data//train\1258_rotate_1.jpg,data//train\1258_rotate_1.png
data//train\3685_blur3.jpg,data//train\3685_blur3.png
data//train\834_rotate_1.jpg,data//train\834_rotate_1.png
data//train\2314_rotate_2.jpg,data//train\2314_rotate_2.png
data//train\2362_rotate_2.jpg,data//train\2362_rotate_2.png
data//train\3867_rotate_0.jpg,data//train\3867_rotate_0.png
data//train\1446_rotate_1.jpg,data//train\1446_rotate_1.png
data//train\3915.jpg,data//train\3915.png
data//train\499_rotate_0.jpg,data//train\499_rotate_0.png
data//train\290_flipbor.jpg,data//train\290_flipbor.png
data//train\1739_rotate_3.jpg,data//train\1739_rotate_3.png
data//train\4029_rotate_3.jpg,data//train\4029_rotate_3.png
data//train\462_rotate_4.jpg,data//train\462_rotate_4.png
data//train\3011_rotate_3.jpg,data//train\3011_rotate_3.png
data//train\1260_rotate_1.jpg,data//train\1260_rotate_1.png
data//train\13_flipver.jpg,data//train\13_flipver.png
data//train\1113_rotate_0.jpg,data//train\1113_rotate_0.png
data//train\487_blur2.jpg,data//train\487_blur2.png
data//train\3282.jpg,data//train\3282.png
data//train\2105_flipver.jpg,data//train\2105_flipver.png
data//train\576_noise.jpg,data//train\576_noise.png
data//train\3919_blur2.jpg,data//train\3919_blur2.png
data//train\2279_flipbor.jpg,data//train\2279_flipbor.png
data//train\725_blur3.jpg,data//train\725_blur3.png
data//train\2231_blur2.jpg,data//train\2231_blur2.png
data//train\1104_blur3.jpg,data//train\1104_blur3.png
data//train\3694_noise.jpg,data//train\3694_noise.png
data//train\2080_blur3.jpg,data//train\2080_blur3.png
data//train\2643_rotate_3.jpg,data//train\2643_rotate_3.png
data//train\2487_rotate_0.jpg,data//train\2487_rotate_0.png
data//train\1090.jpg,data//train\1090.png
data//train\3957_blur3.jpg,data//train\3957_blur3.png
data//train\3531_rotate_1.jpg,data//train\3531_rotate_1.png
data//train\1607_rotate_1.jpg,data//train\1607_rotate_1.png
data//train\1281_rotate_1.jpg,data//train\1281_rotate_1.png
data//train\2933_rotate_0.jpg,data//train\2933_rotate_0.png
data//train\861_blur2.jpg,data//train\861_blur2.png
data//train\3285_rotate_3.jpg,data//train\3285_rotate_3.png
data//train\2277_rotate_2.jpg,data//train\2277_rotate_2.png
data//train\2156_rotate_4.jpg,data//train\2156_rotate_4.png
data//train\666_rotate_0.jpg,data//train\666_rotate_0.png
data//train\3303_blur3.jpg,data//train\3303_blur3.png
data//train\686_rotate_2.jpg,data//train\686_rotate_2.png
data//train\3470.jpg,data//train\3470.png
data//train\1919_rotate_3.jpg,data//train\1919_rotate_3.png
data//train\2430_flipbor.jpg,data//train\2430_flipbor.png
data//train\2097_flipbor.jpg,data//train\2097_flipbor.png
data//train\476_blur2.jpg,data//train\476_blur2.png
data//train\287_flipver.jpg,data//train\287_flipver.png
data//train\3112_rotate_2.jpg,data//train\3112_rotate_2.png
data//train\316_blur2.jpg,data//train\316_blur2.png
data//train\798_flipver.jpg,data//train\798_flipver.png
data//train\1490_rotate_0.jpg,data//train\1490_rotate_0.png
data//train\840_rotate_4.jpg,data//train\840_rotate_4.png
data//train\839_blur3.jpg,data//train\839_blur3.png
data//train\671_rotate_2.jpg,data//train\671_rotate_2.png
data//train\3744_rotate_2.jpg,data//train\3744_rotate_2.png
data//train\101.jpg,data//train\101.png
data//train\3983_rotate_0.jpg,data//train\3983_rotate_0.png
data//train\1443_rotate_2.jpg,data//train\1443_rotate_2.png
data//train\1260_blur3.jpg,data//train\1260_blur3.png
data//train\1158_rotate_3.jpg,data//train\1158_rotate_3.png
data//train\504_rotate_1.jpg,data//train\504_rotate_1.png
data//train\2370_rotate_2.jpg,data//train\2370_rotate_2.png
data//train\4084_rotate_0.jpg,data//train\4084_rotate_0.png
data//train\1860_rotate_3.jpg,data//train\1860_rotate_3.png
data//train\2518_flipbor.jpg,data//train\2518_flipbor.png
data//train\3034_rotate_2.jpg,data//train\3034_rotate_2.png
data//train\1113_blur3.jpg,data//train\1113_blur3.png
data//train\703_rotate_3.jpg,data//train\703_rotate_3.png
data//train\3725_blur3.jpg,data//train\3725_blur3.png
data//train\3198_flipver.jpg,data//train\3198_flipver.png
data//train\354.jpg,data//train\354.png
